,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
1741,"Ariza, Christopher",,,USA,2004,,"An Object-Oriented Model of the Xenakis Sieve for Algorithmic Pitch, Rhythm, and Parameter Generation",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,"Magnus, Cristyn",,,USA,2004,,Evolving electroacoustic music: the application of genetic algorithms to time-domain waveforms,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,"Horner, Andrew; Beauchamp, James; So, Richard",,,USA,2004,,A Search for Best Error Metrics to Predict Discrimination of Original and Spectrally Altered Musical Instrument Sounds,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,"Ayers, Lydia",,,USA,2004,,Synthesizing Timbre Tremolos and Flutter Tonguing on Wind Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,"Laurson, Mikael; Norilo, Vesa",,,USA,2004,,Copy-synth-patch: A Tool for Visual Instrument Design,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,"Cemgil, Ali Taylan",,,USA,2004,,Polyphonic Pitch Identification and Bayesian Inference,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,"Baalman, Marije A. J.; Plewe, Daniel",,,USA,2004,,WONDER - a software interface for the application of Wave Field Synthesis in electronic music and interactive sound installations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,"Li, Wuan-chin",,,USA,2004,,A Performer's Musicological Research in Performing Interactive Computer Music ‒ The performance of Jean-Claude Risset: Duet for One Pianist‒Eight Sketches for MIDI Piano and Computer (Max program) (1989),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,"Burns, Christopher",,,USA,2004,,Designing for Emergent Behavior: a John Cage realization,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,"Caires, Carlos",,,USA,2004,,IRIN: Micromontage in Graphical Sound Editing and Mixing Tool,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,"Spicer, Michael",,,USA,2004,,AALIVENET: An agent based distributed interactive composition environment.,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,"Burraston, Dave; Edmonds, Ernest; Livingstone, Dan; Miranda, Eduardo Reck",,,USA,2004,,Cellular Automata in MIDI based Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,"Wetzel, David Brooke",,,USA,2004,,Analysis and Reconstruction of Interactive Electroacoustic Works for Obsolete Technology: Thea Musgrave's Narcissus,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,"Oishi, Satoshi; Hashimoto, Shuji",,,USA,2004,,Pitch Perception of Time-Varying Notched Noise - Hearing the absent frequencies,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,"Kapanci, Emir; Pfeffer, Avi",,,USA,2004,,A Hierarchical Approach to Onset Detection,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,"Bukvic, Ivica Ico",,,USA,2004,,Linux as a Mature Digital Audio Workstation in Academic Electroacoustic Studios - Is Linux Ready for Prime Time?,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,"Whalley, Ian",,,USA,2004,,Adding Machine Cognition to a Web-based interactive composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,"Ben-Shalom, Adiel; Dubnov, Shlomo",,,USA,2004,,Optimal Filtering of an Instrument Sound in a Mixed Recording Given Approximate Pitch Prior,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,"Sarlo, Joseph A.",,,USA,2004,,Real-time Pitched/Unpitched Separation of Monophonic Timbre Components,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,"Hamanaka, Masatoshi; Hirata, Keiji; Tojo, Satoshi",,,USA,2004,,Automatic Generation of Grouping Structure based on the GTTM,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,"Henry, Cyrille",,,USA,2004,,pmpd : Physical modelling for Pure Data,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,"Timmerman, Hans; van Wolferen, Gerard; Newland, Paul; Kunath, Simon",,,USA,2004,,MEDIATE: Key Sonic Developments in an Interactive Installation for Children with Autism,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,"Clozier, Christian; Le Duc, Jean-Claude; Mihalic, Alexander",,,USA,2004,,Cybersongosse 7Mi,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,"Schwarz, Diemo; Orio, Nicola; Schnell, Norbert",,,USA,2004,,Robust Polyphonic Midi Score Following with Hidden Markov Models,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,"Tanaka, Atau; Authier, Antoine; Valadon, Guillaume; Violette, Laurent",,,USA,2004,,Enhancing Musical Experience through Proximal Interaction,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,"Ramirez, Rafael; Hazan, Amaury",,,USA,2004,,Learning Expressive Performance Rules in Jazz,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,"Bello, Juan P.; Sandler, Mark",,,USA,2004,,Centre for Digital Music: Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,"Zhu, Jiajun; Xue, Xiangyang; Lu, Hong",,,USA,2004,,Musical Genre Classification by Instrumental Features,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,"Gibson, John",,,USA,2004,,Loop-based Composition with RTcmix and Hula,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,"Penttinen, Henri",,,USA,2004,,Introducing and Analyzing the Electro-Acoustic Bottle,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,"Livingstone, Dan; Miranda, Eduardo",,,USA,2004,,Composition for Ubiquitous Responsive Sound Environments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,"Clarke, Michael; Watkins, Ashley; Adkins, Mathew; Bokowiec, Mark",,,USA,2004,,Sybil: Synthesis by Interactive Learning,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,"Keyes, Christopher J.",,,USA,2004,,Three Approaches to the Dynamic Multi-channel Spatialization of Stereo Signals,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,"McKay, Cory",,,USA,2004,,Automatic Genre Classification as a Study of the Viability of High-Level Features for Music Classification,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,"Singer, Eric",,,USA,2004,,MidiTron MIDI to Real-World Interface,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,"Topper, David",,,USA,2004,,GAIA: Graphical Audio Interface Application,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,"Tind, Erling; Jensen, Kristoffer",,,USA,2004,,Phase Models to Control Roughness in Additive Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,"McAllister, Graham; Alcorn, Michael; Strain, Philip",,,USA,2004,,Interactive Performance withWireless PDAs,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,"Henry, Damien",,,USA,2004,,"PTL, a new sequencer dedicated to graphical scores",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,"Evans, Brian",,,USA,2004,,Musical Time in Visual Space,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,"Trajano, Ernesto; Dahia, Márcio; Sanatana, Hugo; Ramalho, Geber",,,USA,2004,,Automatic Discovery of Right Hand Fingering in Guitar Accompaniment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,"Sedes, Anne; Courribet, Benoit; Thiébaut, Jean-Baptiste",,,USA,2004,,From the visualization of sound to real-time sonification: different prototypes in the Max/MSP/Jitter environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,"Allison, Jesse T.; Place, Timothy A.",,,USA,2004,,Teabox: A Sensor Data Interface System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,"Hirata, Keiji; Matsuda, Shu; Kaji, Katsuhiko; Nagao, Katashi",,,USA,2004,,"Annotated Music for Retrieval, Reproduction, and Sharing",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,"Stiefel, Van; Trueman, Dan; Cook, Perry",,,USA,2004,,Re-coupling: the uBlotar synthesis instrument and the sHowl speaker-feedback controller,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,"Ricks, Steven L.; Quigley, Morgan L.",,,USA,2004,,A Pragmatic Approach to Set-Based Algorithmic Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,"de Paula, Hugo B.; Loureiro, Mauricio A.; Yehia, Hani C.",,,USA,2004,,Timbre Representation of a Single Musical Instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,"Leahy, Michael",,,USA,2004,,SCREAM - SuperCollider Resource for Electro-Acoustic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,"Degazio, B. Graziano",,,USA,2004,,The Transformation Engine,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,"Osaka, Naotoshi",,,USA,2004,,Toward Construction of a Timbre Theory for Music Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,"Dannenberg, Roger B.",,,USA,2004,,Combining Visual and Textual Representations for Flexible Interactive Audio Signal Processing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,"Appleton, Jon; Lansky, Paul; Schaaff, Tim; Risset, Jean-Claude; Miwa, Masahiro; Smirnov, Andre",,,USA,2004,,Crossing the Divide,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,"Helmuth, Mara; Davis, Teresa",,,USA,2004,,Rock Music: Granular and Stochastic Synthesis based on the Matanuska Glacier,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,"Weinberg, Gil; Clark, Frank",,,USA,2004,,Georgia Tech Music Department - Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,"Weinberg, Gil",,,USA,2004,,"""Voice Networks"" - Exploring the Human Voice as a Creative Medium for Musical Collaboration",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,"Wong, Kam Wah",,,USA,2004,,IMP-CAM: Improvising with Cellular Automata Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,"Guessford, Jesse; Kaper, Hans; Tipei, Sever",,,USA,2004,,Loudness Scaling in a Digital Synthesis Library,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,"Gurevish, Michael; Chafe, Chris; Leslie, Grace; Tyan, Sean",,,USA,2004,,Simulation of Networked Ensemble Performance with Varying Time Delays: Characterization of Ensemble Accuracy,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,"Pampin, Juan",,,USA,2004,,ATS: A System for Sound Analysis Transformation and Synthesis Based on a Sinusoidal plus Critical-Band Noise Model and Psychoacoustics,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,"Pampin, Juan; di Liscia, Oscar Pablo; Moss, William 'Pete'; Norman, Alex",,,USA,2004,,ATS User Interfaces,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,"Roebel, Axel; Zivanovic, Miroslav; Rodet, Xavier",,,USA,2004,,Signal decomposition by means of classification of spectral peaks,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,"Rowe, Robert; Rolnick, Neil",,,USA,2004,,The Technophobe and the Madman: An Internet2 Distributed Musical,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,"Ramirez, Rafael",,,USA,2004,,Inductive Logic Programming and Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,"Talmudi, Assaf K.",,,USA,2004,,Evolving Decentralized Musical Instruments Using Genetic Algorithms,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,"Kuuskankare, Mika; Laurson, Mikael",,,USA,2004,,Intelligent Scripting in ENP using PWConstraints,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,"Boyle, McGregor; Wright, Geoffrey",,,USA,2004,,Computer Music at the Peabody Conservatory of the Johns Hopkins University,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,"Georgaki, Anastasia",,,USA,2004,,Trends on the synthesis of the singing voice: technical problems and perspectives,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,"Livshin, Arie A.; Rodet, Xavier",,,USA,2004,,Instrument Recognition Beyond Separate Notes - Indexing Continuous Recordings,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,"Esler, Robert",,,USA,2004,,Re-realizing Philippe Boesmans' Daydreams: A Performative Approach to Live Electro-Acoustic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,"Kapur, Ajay; Davidson, Philip; Cook, Perry R.; Driessen, Peter F.; Schloss, W. Andrew",,,USA,2004,,Digitizing North Indian Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,"Miyazaki, Reiko; Fujishiro, Issei; Hiraga, Rumi ",,,USA,2004,,comp-i: A System for Visual Exploration and Editing of MIDI Datasets,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,"Lee, Jonghyun; Dannenberg, Roger B.; Chun, Joohwan",,,USA,2004,,Cancellation of Unwanted Audio to Support Interactive Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,"Burtner, Matthew",,,USA,2004,,The Shamanic Object as a Model for New Multimedia Computer Performance Interfaces,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,"Kothman, Keith; Pounds, Michael; Seitz, Jeffrey",,,USA,2004,,"Studio Report: The Music Technology Program at Ball State University, Muncie, Indiana",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,"Didkovsky, Nick",,,USA,2004,,"Java Music Specification Language, v103 update",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,"Didkovsky, Nick",,,USA,2004,,Recent compositions and performance instruments realized in Java Music Specification Language,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,"Cifariello Ciardi, Fabio",,,USA,2004,,Real Time Sonification of Stock Market Data with sMax,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,"Rudy, Paul",,,USA,2004,,Spectromorphology Hits Hollywood: Black Hawk Down-A Case Study,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,"Dubnov, Shlomo",,,USA,2004,,Spectral Anticipations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,"Rodet, Xavier; Escribe, Joseph; Durigon, Sébastien",,,USA,2004,,Improving score to audio alignment: Percussion alignment and Precise Onset Estimation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,"Yeo, Woon Seung; Berger, Jonathan; Lee, Zune",,,USA,2004,,"SonART: A framework for data sonification, visualization and networked multimedia applications",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,"Lee, Kyogu; Smith, Julius O.",,,USA,2004,,Implementation of a Highly Diffusing 2-D DigitalWaveguide Mesh with a Quadratic Residue Diffuser,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,"Kröger, Pedro",,,USA,2004,,CsoundXML: a meta-language in XML for sound synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,"Bogaards, Niels; Röbel, Axel; Rodet, Xavier",,,USA,2004,,Sound Analysis and Processing with AudioSculpt 2,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,"Nam, Unjung; Berger, Jonathan",,,USA,2004,,Music Structural Analysis via Novelty Shape Detection,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,"Morris, Jeff",,,USA,2004,,A Dynamic Model of Metric Rhythm in Electroacoustic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,"Smeenk, Ralph G. W.",,,USA,2004,,Towards a Model of Parallelism,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,"Cádiz, Rodrigo F.",,,USA,2004,,A fuzzy logic model for compositional approaches to audio-visual media,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,"Ponce de León, Pedro J.; Iñesta, José M.",,,USA,2004,,Statistical description models for melody analysis and characterization,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,"Ueda, Leo Kazuhiro; Kon, Fabio",,,USA,2004,,Andante: Composition and Performance with Mobile Musical Agents,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,"Geslin, Yann; Lefevre, Adrien",,,USA,2004,,Sound and musical representation: the Acousmographe software,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,"Kolesnik, Paul; Wanderley, Marcelo",,,USA,2004,,"Recognition, Analysis and Performance with Expressive Conducting Gestures",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,"Scavone, Gary P.; Wanderley, Marcelo M.",,,USA,2004,,The Music Technology Program at McGill University,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,"Radisavljevic, Aleksander; Driessen, Peter",,,USA,2004,,Path Difference Learning for Guitar Fingering Problem,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,"Lago, Nelson Posse; Kon, Fabio",,,USA,2004,,The Quest for Low Latency,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,"Puckette, Miller",,,USA,2004,,Low-dimensional parameter mapping using spectral envelopes,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,"Dubnov, Shlomo; Apel, Ted",,,USA,2004,,Audio Segmentation by Singular Value Clustering,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,"Wright, Matthew; Berger, Jonathan; Burns, Christopher; Chafe, Chris; Lopez-Lezcano, Fernando; Smith, Julius",,,USA,2004,,CCRMA Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,"Rohrhuber, Julian; de Campo, Alberto",,,USA,2004,,Waiting and Uncertainty in Computer Music Networks,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,"Rocha Iturbide, Manuel",,,USA,2004,,The First Retrospective of Mexican Electroacustic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,"de Campo, Alberto; Frauenberger, Christopher; Höldrich, Robert",,,USA,2004,,Designing a Generalized Sonification Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,"Helmuth, Mara; Schedel, Margaret; Bernard, Jennifer; Bukvic, Ivica Ico; Ding, Shiau-uen",,,USA,2004,,"University of Cincinnati, College-Conservatory of Music Center for Computer Music - (ccm)² in 2004",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,"Schmeder, Andrew W.",,,USA,2004,,Mapping Spectral Frames to Pitch with the Support Vector Machine,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,"Abel, Jonathan S.; Berners, David P.",,,USA,2004,,Filter Design Using Second-Order Peaking and Shelving Sections,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,"Gerhard, David; Hepting, Daryl H.",,,USA,2004,,Cross-Modal Parametric Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,"Basu, Sumit",,,USA,2004,,Mixing with Mozart,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,"Wang, Ge; Cook, Perry R.",,,USA,2004,,"The Audicle: A Context-Sensitive, On-the-fly Audio Programming Environ/mentality",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,"Aimi, Robeto; Young, Diana",,,USA,2004,,"A New Beatbug: Revisions, Simplifications, and New Directions",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,"Tindale, Adam; Kapur, Ajay; Fujinaga, Ichiro",,,USA,2004,,Towards Timbre Recognition of Percussive Sounds,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,"Huang, Patty; Smith, Julius O.",,,USA,2004,,Loudness-Based Display and Analysis Applied to Artificial Reverberation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,"Wright, Matthew; Cassidy, Ryan J.; Zbyszyński, Michael F.",,,USA,2004,,Audio and Gesture Latency Measurements on Linux and OSX,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,"Parker, Charles",,,USA,2004,,Examining Synthetic Databases in Melodic Retrieval Testing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,"Ramstrum, Momilani",,,USA,2004,,From Kafka to K...: Documenting an Electronic Opera,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,"Deane Berman, Anne",,,USA,2004,,Interactive Immersive Environments: A Composer's Journey,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,"Thom, Belinda; Nelson, Mark",,,USA,2004,,An In-Depth Analysis of Real-Time MIDI Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,"Wyse, Lonce",,,USA,2004,,"Contour Hierarchies, Tied Parameters, Sound Models and Music",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,"Knopke, Ian",,,USA,2004,,AROOOGA: An Audio Search Engine for theWorldWideWeb,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,"Alonso, Marcos; Geiger, Günter; Jordà, Sergi",,,USA,2004,,An Internet Browser Plug-in for Real-time Sound Synthesis using Pure Data,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,"Serafin, Stefania; Kojs, Juraj",,,USA,2004,,A physically informed model of a musical toy: the singing tube,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
