Gender1F,Gender1M,Place,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,Gender4M,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,Title
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Edgar Berdahl' 'Austin Franklin' 'Eric Sheffield'],A Spatially Distributed Vibrotactile Actuator Array for the Fingertips
0,1,Porto Alegre  Brazil,2019,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jeff Gregorio' 'Youngmoo Kim'],Augmenting Parametric Synthesis with Learned Timbral Controllers
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sang-won Leigh' 'Abhinandan Jain' 'Pattie Maes'],Exploring Human-Machine Synergy and Interaction on a Robotic Instrument
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sang Won Lee'],Show Them My Screen: Mirroring a Laptop Screen as an Expressive and Communicative Means in Computer Music
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Josh Urban Davis'],IllumiWear: A Fiber-Optic eTextile for MultiMedia Interactions
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Weng Ruolun'],Interactive Mobile Musical Application using faust2smartphone
0,1,Birmingham  UK,2020,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sullivan John' 'Vanasse Julian' 'Guastavino Catherine' 'Wanderley Marcelo'],Reinventing the Noisebox: Designing Embedded Instruments for Active Musicians
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gibson Darrell J' 'Polfreman Richard'],Star Interpolator – A Novel Visualization Paradigm for Graphical Interpolators
1,0,Birmingham  UK,2020,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Pardue Laurel S' 'Ortiz Miguel' 'van Walstijn Maarten' 'Stapleton Paul' 'Rodger Matthew'],Vodhrán: collaborative design for evolving a physical model and interface into a proto-instrument
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Venkatesh Satvik' 'Braund Edward' 'Miranda Eduardo'],Designing Brain-computer Interfaces for Sonic Expression
0,1,Birmingham  UK,2020,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Williams Duncan A.H.' 'Fazenda Bruno' 'Williamson Victoria J.' 'Fazekas Gyorgy'],Biophysiologically synchronous computer generated music improves performance and reduces perceived effort in trail runners
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bernardes Gilberto' 'Bernardes Gilberto'],Interfacing Sounds: Hierarchical Audio-Content Morphologies for Creative Re-purposing in earGram 2.0
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Han Joung Min' 'Kakehi Yasuaki'],ParaSampling: A Musical Instrument with Handheld Tapehead Interfaces for Impromptu Recording and Playing on a Magnetic Tape
0,1,Birmingham  UK,2020,6,NIME,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Filandrianos Giorgos' 'Kotsani Natalia' 'Dervakos Edmund G' 'Stamou Giorgos' 'Amprazis Vaios' 'Kiourtzoglou Panagiotis'],Brainwaves-driven Effects Automation in Musical Performance
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Wakefield Graham' 'Palumbo Michael' 'Zonta Alexander'],Affordances and Constraints of Modular Synthesis in Virtual Reality
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['moraitis emmanouil'],Symbiosis: a biological taxonomy for modes of interaction in dance-music collaborations
1,0,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Nonnis Antonella' 'Bryan-Kinns Nick'],Όλοι: music making to scaffold social playful activities and self-regulation
1,0,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sithi-Amnuai Sara'],Exploring Identity Through Design: A Focus on the Cultural Body Via Nami
1,0,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Xambó Anna' 'Roma Gerard'],Performing Audiences: Composition Strategies for Network Music using Mobile Phones
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Wright Joe'],The Appropriation and Utility of Constrained ADMIs
1,0,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Mice Lia' 'McPherson Andrew'],From miming to NIMEing: the development of idiomatic gestural language on large scale DMIs
0,1,Birmingham  UK,2020,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Payne William C' 'Paradiso Ann' 'Kane Shaun'],Cyclops: Designing an eye-controlled instrument for accessibility and flexible use
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Marquez-Borbon Adnan'],Collaborative Learning with Interactive Music Systems
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Vetter Jens'],WELLE - a web-based music environment for the blind
1,0,Birmingham  UK,2020,5,NIME,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Pessoa Margarida' 'Parauta Cláudio' 'Luís Pedro' 'Corintha Isabela' 'Bernardes Gilberto'],Examining Temporal Trends and Design Goals of Digital Music Instruments for Education in NIME: A Proposed Taxonomy
1,0,Birmingham  UK,2020,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Pardue Laurel S' 'Bhamra Kuljit' 'England Graham' 'Eddershaw Phil' 'Menzies Duncan '],Demystifying tabla through the development of an electronic drum
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sierra Juan D'],SpeakerDrum
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Caren Matthew' 'Michon Romain' 'Wright Matthew'],The KeyWI: An Expressive and Accessible Electronic Wind Instrument
0,1,Birmingham  UK,2020,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Christensen Pelle Juul' 'Overholt Dan' 'Serafin Stefania'],The Da ̈ıs: A Haptically Enabled New Interface for Musical Expression for Controlling Physical Models for Sound Synthesis
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Hunt Samuel J' 'Mitchell Tom' 'Nash Chris'],Composing computer generated music   an observational study using IGME: the Interactive Generative Music Environment
0,1,Birmingham  UK,2020,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Wilbert Joao' 'Haddad Don D' 'Ishii Hiroshi' 'Paradiso Joseph'],Patch-corde: an expressive patch-cable for the modular synthesizer.
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Suchánek Jiří'],SOIL CHOIR v.1.3 - soil moisture sonification installation
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Koutsomichalis Marinos'],Rough-hewn Hertzian Multimedia Instruments
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Olsen Taylor J'],Animation   Sonification   and Fluid-Time: A Visual-Audioizer Prototype
1,0,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['de las Pozas Virginia'],Semi-Automated Mappings for Object-Manipulating Gestural Control of Electronic Music
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Benetatos Christodoulos' 'VanderStel Joseph' 'Duan Zhiyao'],BachDuet: A Deep Learning System for Human-Machine Counterpoint Improvisation
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Capra Olivier' 'Berthaut Florent' 'Grisoni Laurent'],All You Need Is LOD : Levels of Detail in Visual Augmentations for the Audience
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Wang Johnty' 'Meneses Eduardo' 'Wanderley Marcelo'],The Scalability of WiFi for Mobile Embedded Sensor Interfaces
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Berthaut Florent' 'Dahl Luke'],Adapting & Openness: Dynamics of Collaboration Interfaces for Heterogeneous Digital Orchestras
0,1,Birmingham  UK,2020,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Förster Andreas' 'Komesker Christina' 'Schnell Norbert'],SnoeSky and SonicDive - Design and Evaluation of Two Accessible Digital Musical Instruments for a SEN School
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Pritchard Robert' 'Lavery Ian'],Inexpensive Colour Tracking to Overcome Performer ID Loss 
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Nishida Kiyu' 'jo kazuhiro'],Modules for analog synthesizers using Aloe vera biomemristor
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Moro Giulio' 'McPherson Andrew'],A platform for low-latency continuous keyboard sensing and sound generation
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sarkar Advait' 'Mattinson Henry'],Excello: exploring spreadsheets for music composition
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Guidi Andrea' 'Morreale Fabio' 'McPherson Andrew'],Design for auditory imagery: altering instruments to explore performer fluency
0,1,Birmingham  UK,2020,7,NIME,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Masu Raul' 'Bala Paulo' 'Ahmad Muhammad' 'Correia Nuno N.' 'Nisi Valentina' 'Nunes Nuno' 'Romão Teresa'],VR Open Scores: Scores as Inspiration for VR Scenarios
0,1,Birmingham  UK,2020,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Skuse Amble H C ' 'Knotts Shelly'],Creating an Online Ensemble for Home Based Disabled Musicians: Disabled Access and Universal Design - why disabled people must be at the heart of developing technology.
0,1,Birmingham  UK,2020,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Çamcı Anıl' 'Vilaplana Matias' 'Wang Ruth'],Exploring the Affordances of VR for Musical Interaction Design with VIMEs
0,1,Birmingham  UK,2020,6,NIME,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Çamcı Anıl' 'Willette Aaron' 'Gargi Nachiketa' 'Kim Eugene' 'Xu Julia' 'Lai Tanya'],Cross-platform and Cross-reality Design of Immersive Sonic Environments
0,1,Birmingham  UK,2020,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Schebella Marius' 'Fischbacher Gertrud' 'Mosher Matthew'],Silver: A Textile Wireframe Interface for the Interactive Sound Installation Idiosynkrasia
0,0,Birmingham  UK,2020,5,NIME,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Yang Ning' 'Savery Richard' 'Sankaranarayanan Raghavasimhan' 'Zahray Lisa' 'Weinberg Gil'],Mechatronics-Driven Musical Expressivity for Robotic Percussionists
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dunham Paul'],Click::RAND. A Minimalist Sound Sculpture.
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Tomás Enrique'],A Playful Approach to Teaching NIME: Pedagogical Methods from a Practice-Based Perspective
1,0,Birmingham  UK,2020,4,NIME,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jarvis Holland Quinn D' 'Quartez Crystal' 'Botello Francisco' 'Gammill Nathan'],EXPANDING ACCESS TO MUSIC TECHNOLOGY-  Rapid Prototyping Accessible Instrument Solutions For Musicians With Intellectual Disabilities
0,1,Birmingham  UK,2020,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Boem Alberto' 'Troiano Giovanni M' 'and Lepri Giacomo' 'Zappi Victor'],Non-Rigid Musical Interfaces: Exploring Practices   Takes   and Future Perspective
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Atherton Jack' 'Wang Ge'],Curating Perspectives: Incorporating Virtual Reality into Laptop Orchestra Performance
0,1,Birmingham  UK,2020,5,NIME,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Morreale Fabio' 'Bin Astrid' 'McPherson Andrew' 'Stapleton Paul' 'Wanderley Marcelo'],A NIME Of The Times: Developing an Outward-Looking Political Agenda For This Community
1,0,Birmingham  UK,2020,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ko Chantelle L' 'Oehlberg Lora'],Touch Responsive Augmented Violin Interface System II: Integrating Sensors into a 3D Printed Fingerboard
0,1,Birmingham  UK,2020,5,NIME,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gold Nicolas E' 'Wang Chongyang' 'Olugbade Temitayo' 'Berthouze Nadia' 'Williams Amanda'],P(l)aying Attention: Multi-modal   multi-temporal music control
1,0,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Cavdir Doga' 'Wang Ge'],Felt Sound: A Shared Musical Experience for the Deaf and Hard of Hearing
1,0,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Leitman Sasha'],Sound Based Sensors for NIMEs
0,0,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ikawa Yuma' 'Matsuura Akihiro'],Playful Audio-Visual Interaction with Spheroids 
1,0,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Park Sihwa'],Collaborative Mobile Instruments in a Shared AR Space: a Case of ARLooper
0,1,Birmingham  UK,2020,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Schwarz Diemo' 'Liu Abby Wanyu' 'Bevilacqua Frederic'],A Survey on the Use of 2D Touch Interfaces for Musical Expression
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Renney Harri L' 'Mitchell Tom' 'Gaster Benedict'],There and Back Again: The Practicality of GPU Accelerated Digital Audio
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Shaw Tim' 'Bowers John'],Ambulation: Exploring Listening Technologies for an Extended Sound Walking Practice
0,1,Birmingham  UK,2020,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Xia Gus' 'Chin Daniel' 'Zhang Yian' 'Zhang Tianyu' 'Zhao Junbo'],Interactive Rainbow Score:  A Visual-centered Multimodal Flute Tutoring System
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Davanzo Nicola' 'Avanzini Federico'],A Dimension Space for the Evaluation of Accessible Digital Musical Instruments
0,1,Birmingham  UK,2020,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Melbye Adam Pultz' 'Ulfarsson Halldor A'],Sculpting the behaviour of the Feedback-Actuated Augmented Bass: Design strategies for subtle manipulations of string feedback using simple adaptive algorithms
0,1,Birmingham  UK,2020,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Le Vaillant Gwendal' 'Dutoit Thierry' 'Giot Rudi'],Analytic vs. holistic approaches for the live search of sound presets using graphical interpolation
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Mitchusson Chase'],Indeterminate Sample Sequencing in Virtual Reality
1,0,Birmingham  UK,2020,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Fiebrink Rebecca' 'Sonami Laetitia'],Reflections on Eight Years of Instrument Creation with Machine Learning
0,1,Birmingham  UK,2020,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Lucas Alex' 'Ortiz Miguel' 'Schroeder Franziska'],The Longevity of Bespoke   Accessible Music Technology: A Case for Community
0,1,Birmingham  UK,2020,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bukvic Ivica I' 'Sardana Disha' 'Joo Woohun'],New Interfaces for Spatial Musical Expression
0,1,Birmingham  UK,2020,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Durham Mark'],Inhabiting the Instrument
