Gender1Female,Place,Year,NumberOfAuthors,Conference,,Gender2,,Gender3,,Gender4,,Gender5,,Gender6,,Gender7,,Gender8,,Gender9,,Gender10,,Gender11,,Gender12,,Gender13,,Gender14,,Gender15,,Gender16,,Gender17,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,FirstName1stAuthor,Title
male,UK,2011,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Stables, Ryan; Athwal, Cham; Bullock, Jamie",Ryan,Towards a Model for the Humanisation of Pitch Drift in Singing Voice Synthesis
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Sanden, Chris; Zhang, John Z.",Chris,Algorithmic multi-genre classification of music: an empirical study
male,UK,2011,11,ICMC,,male,,female,,female,,male,,male,,male,,male,,male,,male,,male,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Miranda, Eduardo; Nasuto, Slawomir; Troisi, Anna R.; Downes, Julia; Chiaramonte, Antonino; Spencer, Matthew; Hammond, Mark; Xydas, Dimitris; Whalley, Ben; Becerra, Victor; Warwick, Kevin",Eduardo,A musical instrument using in vitro neural networks
male,UK,2011,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Martin, Aengus; Jin, Craig T.; McEwan, Alistair; Martens, William L.",Aengus,A similarity algorithm for interactive style imitation
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Nash, Chris; Blackwell, Alan",Chris,Tracking Virtuosity and Flow in Computer Music
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Parson, Dale E.; Panuski, Ryan R.",Dale,Real-time Grammar-based parsing and restructuring of musical streams
male,UK,2011,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Bradford, Russell; ffitch, John; Dobson, Richard",Russell,Real-time Sliding Phase Vocoder using a Commodity GPU
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Lazzarini, Victor; Timoney, Joseph",Victor,The ModFM Synthesis Vocoder
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Collins, Nick; Sturm, Bob L.",Nick,Sound Cross-synthesis and Morphing Using Dictionary-based Methods
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Gasperini, Marco",Marco,Hypothesis for the foundation of a laptop orchestra
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Magnusson, Thor",Thor,Confessions of a Live Coder
male,UK,2011,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Robertson, Andrew; Stark, Adam M.; Plumbley, Mark D.",Andrew,Real-time Visual Beat Tracking using a Comb Filter Matrix
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"McLean, Alex; Wiggins, Geraint",Alex,Texture: Visual Notation for Live Coding of Pattern
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Walsh, Rory",Rory,Cabbage Audio Plugin Framework
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Oksanen, Sami; V_œ_lim_œ_ki, Vesa",Sami,Digital Modeling of the Vintage Telephone Sound
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Bullock, Jamie; Frisk, Henrik",Jamie,The Integra Framework for rapid modular audio application development
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Blechmann, Tim",Tim,Supernova - A scalable parallel audio synthesis server for SuperCollider
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Dannenberg, Roger B.; Mohan, Sukrit",Roger,Characterizing Tempo Change In Musical Performances
male,UK,2011,5,ICMC,,female,,female,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Ness, Steven R.; Methabi, Sonmez; Odowichuk, Gabrielle; Tzanetakis, George; Schloss, Andrew W.",Steven,Gesture Analysis of radiodrum data
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Michailidis, Tychonas; Berweck, Sebastian",Tychonas,Tactile Feedback Tool: approaching the foot pedal problem in live electronic music
female,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Oh, Jieun; Wang, Ge",Jieun,Audience-Participation Techniques Based on Social Mobile Computing
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Marsden, Alan",Alan,Software for Schenkerian Analysis
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Booth, Graham",Graham,Inclusive Interconnections: Retaining Diversity in Networked Laptop Performance
female,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Norowi, Noris Mohd; Miranda, Eduardo",Noris,Prioritizing Audio Features Selection Using Analysis Hierarchy Process As A Mean To Extend User Control In Concatenative Sound Synthesis
male,UK,2011,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Tomberg, Vladimir; Ivanov, Eugene; Laanpere, Mart",Vladimir,Exploring the potential of the dedicated XML syntax for diatonic harmonica tablatures
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Solomon, Mike",Mike,The Horizontal Spacing of Graphical Notation
female,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Vriezenga, Ciska; Rebelo, Pedro",Ciska,The Prosthetic Mbira: Prosthesis as Design Strategy
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Ariza, Christopher; Cuthbert, Michael Scott",Christopher,Analytical and Compositional Applications of a Network-Based Scale Model in music21
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Stoll, Thomas",Thomas,CBPSC: Corpus-based Processing for SuperCollider
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Kirke, Alexis; Miranda, Eduardo",Alexis,Combining EEG Frontal asymmetry studies with affective algorithmic composition and expressive performance models
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Hamilton, Robert",Robert,UDKOSC: An immersive musical environment
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Scott, Richard",Richard,"Artaud's Snake: gesture, time and play - a composer's report on the use and development of the WiGI infra red wireless gestural system"
male,UK,2011,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Wook Kim, Jong; Essl, Georg",Jong,Concepts and Practical Considerations of Platform-Independent Design of Mobile Music Environments
male,UK,2011,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Sanan, Patrick",Patrick,Sound Synthesis with a New Elasticity Model
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Kurosawa, Yoshifumi; Suzuki, Kenji",Yoshifumi,Robot-Assisted Playing With Fingering Support For A Saxophone
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Park, Si Hwa; Kim, Seunghung; Lee, Samuel",Si,Composition With Path : Musical Sonification Of Geo- Referenced Data With Online Map Interface
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Sanden, Chris; Befus, Chad R.",Chris,Perception Based Multi-Genre Labeling On Music Data
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Cicconet, Marcelo; Carvalho, Paolo Cezar; Velho, Luiz",Marcelo,On Bimodal Guitar-Chord Recognition
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Befus, Chad; Sanden, Chris; Zhang, John Z.",Chad,Pyschoacoustic Feature Based Perceptual Segmentation
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Nuono, Gilbert",Gilbert,"Business Model, For Violin, Cello And Live Electronic"
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Belet, Brian; Ruppenthal, Stephan",Brian,"System Of Shadows, An Interactive Performance Environment For Trumpet/Flugelhorn And Kyma"
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Trueman, Daniel",Daniel,Clapping Machine Music Variations: A Composition For Acoustic/Laptop Ensemble
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Thalmann, Florian; Mazzola, Guerino",Florian,Gestural Shaping And Transformation In A Universal Space Of Structure And Sound
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Hollinger, Avrum; Thibodeau, Joseph; Wanderley, Marcelo M.",Avrum,An Embedded Hardware Platform For Fungible Interfaces
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Jones, Daniel; D'inverno, Mark",Daniel,Forest Fire Dynamics In Sonic Organisation
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Maestre, Esteban; P_œÂ©rez, Alfonso; Ram_œ_rez, Rafael",Esteban,Gesture Sampling For Instrumental Sound Synthesis: Violin Bowing As A Case Study
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Mclaughlin,  Scott; Tremblay,  Pierre Alexandra",Scott,Spectralconway: Cellular Automata Off The Grid
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Einbond, Aaron; Schwarz, Diemo",Aaron,Spatializing Timbre With Corpus-Based Concatenative Synthesis
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Schwarz, Diemo; Schnell, Norbert",Diemo,A Modular Sound Descriptor Analysis Framework For Relaxed-Real-Time Applications
male,USA,2010,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Bertin, Claudio; Cadiz, Rodrigo; De La Cuadra, Patricio; De Ioannes, Gabriel; Sylleros, Alvaro",Claudio,The Arcontinuo: A Performed-Centered Electronic Musical Instrument
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Diakopoulos, Dimitri; Kapur, Ajay",Dimitri,Argos: An Open Source Application For Building Multi- Touch Musical Interfaces
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Gibson,  Ian; Davey, Matthew",Ian,"A Wireless, Real-Time, Social Music Performance System For Mobile Phones"
male,USA,2010,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Baltazar, Andr_œÂ©s; Guedes, Carlo; Pennycook, Bruce; Gouyon, Fabien",Andr_œÂ©s,A Real-Time Human Body Skeletonization Algorithm For Max/Msp/Jitter
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Vigliensoni, Gabriel; Wanderley, Marcelo M.",Gabriel,Soundcatcher: Explorations In Audio-Looping And Time-Freezing Using An Open-Air Gestural Controller
None,USA,2010,5,ICMC,,male,,male,,male,,female,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,"Bailey, Sam; Scott, Adam; Wright, Harry; Symonds, Ian; Ng, Kia",Sam,Eye.Breathe.Music: A Multimeadia Controller That Uses Eye Movement And Breathing
male,USA,2010,3,ICMC,,female,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Van Nort, Doug; Oliveros, Pauline; Braasch, Jonas",Doug,Developing Systems For Improvisation Based On Listening
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Stewart, D. Andrew",Andrew,Vigorous Music-Making: The Inherent â€°_«_ŸLivelinessâ€°_«Ñœ Of A T-Stick Instrumentalist
female,USA,2010,7,ICMC,,male,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Leslie, Grace; Schwarz, Diemo; Warusfel, Olivier; Bevilacqua, Frederic; Zambolin, Bruno; Jodlowski, Pierre; Schnell, Norbert",Grace,"Grainstick: A Collaborative, Interactive Sound Installation"
male,USA,2010,5,ICMC,,male,,female,,male,,female,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Raffel, Colin; Kruge, Nick; Douglas, Diane; Berdahl, Edgar; Ju, Wendy",Colin,The Lattice Harp: A New Hybrid Instrument And Controller
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Glennon, Aron; Didkovski, Nick",Aron,The Timestruct Toolkit: Imposing Temporal Structure In Max
female,USA,2010,9,ICMC,,male,,male,,female,,male,,male,,female,,female,,male,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,"Fiebrink, Rebecca; Trueman, Daniel; Britt, Cameron; Nagai, Michelle; Kaczmarek, Konrad; Early, Michael; Daniel, MR; Hege, Anne; Cook, Perry",Rebecca,Toward Understanding Human-Computer Interaction In Composing The Instrument
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Ciglar, Miha",Miha,Tactile Feedback Based On Acoustic Pressure Waves
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Dannenberg, Roger; Kotcher, Robert",Roger,Aurafx: A Simple And Flexible Approach To Interactive Audio Effect-Based Composition And Performance
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Coia, Corrado; Ross, Brian",Corrado,User-Guided Evolution Of Granular Synthesis
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Place, Timothy; Lossius, Trond; Peters, Nils",Timothy,A Flexible And Dynamic C++ Framework And Library For Digital Audio Signal Processing
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Tu__Ñ†rkheim, Friedrich V.; Smit, Thorsten; Mores, Robert",Friedrich,A Semi-Virtual Violin For Investigations Into Sound Quality And Musician-Instrument Interaction
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Wagner, Chad",Chad,Dynamic Playlist Generation: A Case Study
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Smith, Leigh",Leigh,Rhythmic Similarity Using Metrical Profile Matching
female,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Libeks, Janis; Turnbull, Douglas",Janis,Exploring â€°_«_ŸArtist Imageâ€°_«Ñœ Using Content-Based Analysis Of Promotional Photos
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Rocher, Thomas; Robine, Matthias; Hanna, Pierre",Thomas,A Survey Of Chord Distances With Comparison For Chord Analysis
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Onuma, Sho; Hamanaka, Masatoshi",Sho,Piano Arrangement System Based On Composers' Arrangement Processes
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Loviscach, Joern",Joern,Spectral Synthesis Of Rhythms
male,USA,2010,4,ICMC,,male,,male,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,"Park, Tae Hong; Hyman, David; Leonard, Peter; Wu, Wen",Tae,Systematic And Quantative Electro-Acoustic Music Analysis (Sqema)
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Faerber, Peter; Kocher, Philippe",Peter,The Mobile Ambisonics Equiptment Of The ICST
female,USA,2010,7,ICMC,,female,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Helmuth, Mara; Hyun Jun, Jung; Oliveira, Talmai; Mostafa, Ahmad; Shiota, Kazuaki; Mishra, Amitabh; Agrawal, Dharma",Mara,"Wireless Sensor Networks And Computer Music, Dance And Installation Implementations"
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Loviscach, Joern",Joern,The Show Must Go On: Dependable Audio Computing
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Ariza, Christopher; Cuthbert, Michael Scott",Christopher,"Modeling Beats, Accents, Beams, And Time Signatures Hierarchically With Music21 Meter Objects"
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Brent, William",William,A Timbre Analysis And Classification Toolkit For Pure Data
female,USA,2010,3,ICMC,,male,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Nakra, Teresa; Tilden, Daniel; Salgian, Andrea",Teresa,Improving Upon Musical Analyses Of Conducting Gestures Using Computer Vision
male,USA,2010,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Blake, Thom; Fell, Mark; Myatt, Tony; Worth, Peter",Thom,Yasunao Tone And MP3 Deviation
male,USA,2010,2,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Jos_œÂ©, Ignacio Ramirez-Gast_œ_n L_œ_pez",Jos_œÂ©,Technological Advantage For The Sound Arts: Border Politics
female,USA,2010,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Baalman, Marije A.J.; De Belleval, Vincent; Malloch, Joseph; Thibodeau, Joseph",Marije,"Sense/Stage - Low Cost, Open Source Wireless Sensor Infrastructure For Live Performance And Interactive, Real-Time Environments"
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Puckette, Miller",Miller,Grafting Synthesis Patches Onto Live Musical Instruments
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Caetano, Marcelo; Rodet, Xavier",Marcelo,Automatic Timbral Morphing Of Musical Instruments Sounds By High-Level Descriptors
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Queiroz, Marcelo; De Sousa, Gustavo H. M.",Marcelo,Structured IIR Models For HRTF Interpolation
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Essl, Georg",Georg,Urmus - An Environment For Mobile Instrument Design And Performance
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Myatt, Tony; Larkin, Oliver; Malham, Dave",Tony,"Studio Report: Music Research Centre, Department Of Music, University Of York"
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Cont, Arshia; Gerzso, Andrew",Arshia,The 'C' Of IRCAM: Coordinating Musical Research At IRCAM
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Ballora, Mark; Craig, Curtis",Mark,Studio Report: Music Technology At Penn State University
male,USA,2010,7,ICMC,,male,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Jensenius, Alexander Refsum; Glette, Kyrre; God_œÑŒy, Rolf Inge; Hovin, Mats; Nymoen, Kristian; Skogstad, St_œÒ‘le A.; Torresen, Jim",Alexander,"Fourms, University Of Oslo - Lab Report"
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Thompson, John; Olson, Michael",John,Georgia Southern University Studio Report
male,USA,2010,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Geers, Douglas; Brumner, George; Cohen, Douglas; Nelson, Nicholas",Douglas,"The Brooklyn College Center For Computer Music, City University Of New York"
male,USA,2010,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Timmermans, Hans; Ijzermans, Jan; Machielse, Rens; Van Wolferen, Gerard",Hans,"Education On Music And Technology, A Program For A Professional Education"
male,USA,2010,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Hewitt, Scott; Tremblay, Pierre Alexander; Freeman, Samuel; Booth, Graham",Scott,HELO: The Laptop Ensemble As An Incubator For Individual Laptop Performance
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Parson, Dale",Dale,Algorithmic Musical Improvisation From 2d Board Games
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bresson, Jean",Jean,Ml-Maquette / Musique Lab 2
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Kirk, Jonathon",Jonathon,Otoacoustic Emissions As A Compositional Tool
None,USA,2010,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,"Keller, Dami_œ_‘n; Barreiro, Daniel Luis; Queiroz, Marcelo; Pimenta, Marcelo Soares",Dami_œ_‘n,Anchoring In Ubiquitous Musical Activities
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Dannenberg, Roger D.; Siewiorek, Daniel P.; Zahler, Noel",Roger,Exploring Meaning And Intention In Music Conducting
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Mclean, Alex; Wiggins, Geraint",Alex,Petrol: Reactive Pattern Language For Improvised Music
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Stoll, Thomas",Thomas,Abstraction In A Unit-Based Audio Processing System
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Klien, Volkmar; Grill, Thomas",Volkmar,"Because We Are Falling Down. Physics, Gesture And Relative Realities"
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Kendall, Gary",Gary,Idiosyncrasies Of Spatial Perception In Multi- Loudspeaker Reproduction
male,USA,2010,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Battenberg, Eric; Freed, Adrian; Wessel, David",Eric,Advances In The Parallelization Of Music And Audio Applications
male,USA,2010,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Cadiz, Rodrigo F.; De La Cuadra, Patricio",Rodrigo,Spectral Stochastic Resonance Sound Synthesis
male,USA,2010,3,ICMC,,female,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Berthaut, Florent; Desainte-Catherine, Myriam; Hachet, Martin",Florent,Combining Audiovisual Mappings For 3D Musical Interaction
male,USA,2010,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Ikeshiro, Ryo",Ryo,"Generetive, Emergent, Self-Similar Structures: Construction In Self"
male,USA,2010,6,ICMC,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,"Barthelemy, Jerome; Orlarey, Yann; Bonardi, Alain; Lemouton, Serge; Ciavarella, Raffaele; Barkati, Karim",Jerome,Toward An Organology Of Virtual Instruments In Computer Music
